paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body,abstract_dreyer_count
2000/50,"Serafina Grubbs,Carmelita Awender,Holley Dasso,Deandra Loge,Elden Orum","195,196,197,198,199",Insistir con la esperanza: el Compromiso social y político del intelectual,2000,Reject,Reject,I hope Tom is glad that that's going to happen. I want to stay outside. She has a strong character. You really should read them. Sami shouldn't worry about Layla. She will be fine. I want you to take me to her. He never really talked about his conversion to Islam. The last thing I want to do is give you any reason to fire me.,NA,3
2000/51,"Helaine Skepple,Elaine Dantos","200,201",Muslime im säkularen Rechtsstaat: Integrationschancen durch Religionsfreiheit,2000,Accept,Reject,"How much did they charge you for that? What are you saying?! I'll thread the needle for you. La Lia Rumantscha is the umbrella organization of all Romansh women and men. It wants to promote, in a sustainable way, the Romansh language and culture. He finished his beer. I admitted that I didn't do what Tom wanted me to do. South Korea is called ""Hanguk"" in Korean. This is the biggest publicity stunt I've ever seen. Tom said Mary was planning on doing that on her own. Tom hasn't been spotted yet. Mary said that she needed a rest.",NA,0
2000/52,"Linsey Wosher,Carlita Charney,Polly Leibel,Herb Beringer,Marisa Eisenbeisz,Crysta Eusebio,Venessa Tuff","202,203,204,205,206,207,208",Hegemonie und Populismus in Putins Russland: Eine Analyse des russischen politischen Diskurses,2000,Accept,Reject,"He is all talk and no action. She says she's good at juggling. I didn't say Tom and Mary were smart. Tom is deaf in one ear, isn't he? Layla stood in front of Sami. I disagree vehemently with their views.",NA,0
2000/53,"Keena Glines,Isabell Houghtelling","209,210",Blue Ridge Parkway: Agent of Transition,2000,Accept,Reject,"I want to be that doctor's patient. Poor personal hygiene can be a sign of depression. We need those three things. I want people to live. I've been getting death threats. I know it may be difficult, but I think we need to do that. Mother divided the cake into three parts. Tom has had a stroke. Leaves fall in the autumn. I have a Canadian girlfriend. Tom should be able to do that now.",NA,1
2000/54,"Sharice Hemby,Douglas Mileski,Mindy Otteman,Corie Abend","211,212,213,214",Die Gesellschaft der Zukunft – Beobachtungen aus der Gegenwart: Beobachtungen aus der Gegenwart,2000,Accept,Accept,"The way we live is our decision. English is a heavily Latinized Germanic language. They said that they'd be busy on Monday. Nobody's told me what happened. Tom told me that he thought that Mary was uncomfortable. I don't think Tom will be prepared to do that. Would you like to have lunch together? Did you have any trouble keeping up with the others? I know that Tom knows that he shouldn't be doing that anymore. Why would anybody do that? Make sure you don't forget to pay the rent. The sheets are clean. One day, a cat showed up at my front door. Layla's foundation was too dark. Perhaps Tom wants to do that, too. I think about you all the time. This was totally unexpected. I really do like you a lot. Sami comes in early.",NA,1
2000/55,"Ismael Caamano,Kimberely Eiser,Patrina Oree,Issac Thammavong,Selma Lindler","215,216,217,218,219","Writing the Yugoslav Wars: Literature, Postmodernism, and the Ethics of Representation",2000,Accept,Reject,"Everything I've told you should be kept secret. I'll have to stay here and help Tom do that. Mary told Tom that she had feelings for him. We think you should take it. I might go there tomorrow afternoon. Tom has been very upset. She got home at seven. I go to the mosque every Friday. Woe to boys who refuse to obey their parents and run away from home! They will never be happy in this world, and when they are older they will be very sorry for it. Sami didn't eat anything either. Mary said she needs to get more sleep. Mary should cancel her party. This animal is just working for rewards. You can play outside if you want. Tom is pushy. You bet I'm going. You're the man.",NA,5
2000/56,"Chassidy Spalinger,Christel Shane,Izola Wahlen,Loreta Nessler","220,221,222,223",Aftershocks: Economic Crisis and Institutional Choice,2000,Reject,Reject,"Tom's house is large. I asked Tom to go to Australia with me. I'm going to Australia for the holidays. Tom said that he knew Mary wanted to do that. These are parasitic wasps. Tom wrote some postcards. Your idea leaves nothing to be desired. Tom and Mary let me know they needed do that. Yawn a big long yawn. They said they would investigate. He is quite frank with me about everything. Brazil knocked Costa Rica out of the World Cup. Sally was very sad about not going home for the holidays. She said she was told not do that. Why are you wearing those clothes? Crocodiles, snakes, lizards and turtles are reptiles.",NA,4
2000/57,"Dusti Mccarville,Ouida Felicione,Julius Gadberry,Raphael Bridwell","224,225,226,227",Los Angeles County Juvenile Justice Crime Prevention Act: Fiscal Year 2011–2012 Report,2000,Accept,Accept,"Tom and Mary said that they didn't have a lot of money on them. Do you think that Tom is going to do that? I gave Tom that book. I didn't study at all. The study did rule out the possibility that Nessie, the favorite of folklore, is a long-necked ancient reptile called a plesiosaur. The study also rejected speculations that it might be a Greenland shark or a giant sturgeon. I knew that Tom would be surprised if you did that. The French language, by the way, is a clear stream that affected writers have never been, and will never be able to ripple. Each century has thrown in this limpid current its fashions, its pretentious archaisms and its preciousness, without anything surfacing from those useless attempts, those powerless efforts. The nature of this language is to be clear, logical and nervous. It won't let itself be weakened, obscured or corrupted. Tom never forgot to say thank you.",NA,1
2000/58,Mikel Starghill,228,Implementing a Resource-Based Relative Value Scale Fee Schedule for Physician Services: An Assessment of Policy Options for the California Workers’ Compensation Program,2000,Accept,Reject,"Sami didn't know that Layla was Muslim. The box is rotten. The infrastructure of an application is directly related to its overall performance. I'm telling you it's going to be OK. He solved every problem. Sami started telling me more about Layla. Tom really needed to do that. Tom loves the smell of lavender. Tom ignored the request. She walked into her room. At the end of the day, the right decision was made. I'm not planning to go anywhere today. Tom helped us extinguish the fire. There are a lot of tall trees in the park. Those who will be affected by massive job cuts in the public sector have not yet been made aware of their fate. He was busy. Doing that would be a huge waste of time. I love Halloween. ""We belong together. Do you think?"" ""Yes, I do.""",NA,3
2000/59,"Miles Shepard,Moriah Wyse,Melony Legrand,Moon Staggers,Neely Dicapua,Verline Saragusa","229,230,231,232,233,234",On Peers and Copyright: Why the EU Should Consider Collective Management of P2P,2000,Reject,Reject,"The old King stood outside at the stove chimney, and listened to her words. Fadil and Layla became dependent on one another. I like to give gifts. Please tell me the truth: is there a Santa Claus? You can't get lost in big cities; there are maps everywhere! Tom said that he thought doing that would be a bad idea. This house needs a feminine touch. You're really cute. Those who speak about happiness often have sad eyes. Sami came up with a plan to solve his problem. Tom is going to be too busy to do that. I try not to think about him too much.",NA,3
2000/60,"Vernon Wendler,Vivian Straton","235,236",Recollections of the Catawba Valley,2000,Reject,Reject,Where did he ever come up with the notion of opening a branch? The vegetable garden looked bedraggled after being hit by an early frost. I think that Tom is sure that's what Mary wants to do. I won't divorce you unless you give me a good reason. He is not altogether wrong. We are on the same boat.,NA,1
2000/61,"Elnora Derenzi,Maris Lohr,Oliva Carcamo,Alisha Nunnery,Eda Kibbey,Daniel Sprain,Numbers Linen","237,238,239,240,241,242,243",Fire Mountains of the Islands: A History of Volcanic Eruptions and Disaster Management in Papua New Guinea and the Solomon Islands,2000,Accept,Accept,I've had martial arts training. I didn't know that we weren't going to be allowed to do that. He returned from the office. Mary told Tom why she had to do that. Do you really think it wouldn't be difficult to do that? Why did she quit her job? Can you tell the difference between granite and sandstone? She was in the hospital for six weeks because she was sick. She's a precocious one eh? You have to be ready for whatever happens. I think your favourite actress is in it. A solution had to be found. Mennad is doing this for attention. Which is your book?,NA,2
